avg_xAcc,avg_yAcc,avg_zAcc,avg_xGyro,avg_zGyro,STD_xAcc,STD_yAcc,STD_zAcc,STD_xGyro,STD_zGyro,Vari_xAcc,Vari_yAcc,Vari_zAcc,Vari_xGyro,Vari_zGyro,SumAbsAcc,SumAbsGyro,sumAbs_MinMax_xAcc,sumAbs_MinMax_yAcc,sumAbs_MinMax_zAcc,sumAbs_MinMax_xGyro,sumAbs_MinMax_zGyro,min_xAcc,min_yAcc,min_zAcc,min_xGyro,min_zGyro,max_xAcc,max_yAcc,max_zAcc,max_xGyro,max_zGyro,
0.049671192,9.609281478,1.245999403,0.005401512,0.005657119,0.417906838,0.504215163,0.919560029,0.078472342,0.048776923,0.174646125,0.25423293,0.845590648,0.006157908,0.002379188,347.6898503,3.096214081,2.190953135,19.01428032,3.984152794,0.36625734,0.227817833,-1.014059305,8.495059013,-1.03441,-0.194516942,-0.097633719,1.17689383,10.51922131,2.949742794,0.171740398,0.130184114,1
0.097224353,9.682619003,1.277348299,-0.010539537,0.004112221,0.54014322,0.608194552,1.221645507,0.095581489,0.060088278,0.291754698,0.369900613,1.492417744,0.009135821,0.003610601,363.0700259,3.908560133,2.122593939,19.59403229,5.213067651,0.405614525,0.256563395,-0.939398587,8.465054512,-1.827810168,-0.207851261,-0.148213357,1.183195353,11.12897778,3.385257483,0.197763264,0.108350039,1
-0.097394887,9.628107563,1.298670931,-0.003173121,0.007668752,0.48974215,0.54821092,0.978035103,0.079201761,0.043550843,0.239847373,0.300535213,0.956552662,0.006272919,0.001896676,354.4540819,2.983762514,1.951159537,19.349823,4.358232319,0.414690226,0.155962624,-0.934677184,8.389598846,-0.953198731,-0.244049385,-0.068364546,1.016482353,10.96022415,3.405033588,0.170640841,0.087598078,1
-0.18876875,9.704310571,1.324498931,0.004012005,-0.006347368,0.377045653,0.430281027,0.870607031,0.059939106,0.037472049,0.142163424,0.185141763,0.757956602,0.003592696,0.001404154,353.5894596,2.472607954,1.48103404,19.7808857,4.066934764,0.232652389,0.153815873,-1.010171175,9.045553207,-0.904031456,-0.123639122,-0.079534657,0.470862865,10.73533249,3.162903309,0.109013267,0.074281216,1
-0.230134373,9.633274171,1.850851057,-0.019825815,0.005247248,0.517390701,0.608906352,0.983724425,0.076517779,0.070885299,0.267693138,0.370766945,0.967713745,0.00585497,0.005024726,371.0881733,3.24020377,2.27152282,18.51803875,4.203566894,0.375280701,0.361422792,-1.458049655,7.869692802,-0.227305517,-0.295536608,-0.126379296,0.813473165,10.64834595,3.976261377,0.079744093,0.235043496,1
-0.37067,9.692778049,1.476535083,0.002831937,7.13E-04,0.657583153,0.886538171,0.710966374,0.079286009,0.05617872,0.432415603,0.785949928,0.505473185,0.006286271,0.003156049,364.1032077,3.350299142,3.416018248,18.98901701,3.090244144,0.339100018,0.231011786,-2.785059929,7.473663807,0.180743068,-0.197990149,-0.130637899,0.630958319,11.5153532,2.909501076,0.141109869,0.100373887,1
-0.256928424,9.624733494,1.630651542,0.004361071,-0.002849954,0.371188203,0.566483683,0.897687853,0.078585062,0.05660373,0.137780682,0.320903763,0.805843482,0.006175612,0.003203982,360.1365483,3.542040987,1.283531547,19.49032497,3.595746092,0.281067818,0.210783415,-0.879505217,8.429831505,-0.09695559,-0.112207219,-0.101351269,0.40402633,11.06049347,3.498790503,0.168860599,0.109432146,1
-0.298568381,9.527224602,2.771567733,0.00173238,-4.48E-04,0.342165672,0.550287301,1.210205963,0.082157164,0.039041659,0.117077347,0.302816114,1.464598473,0.0067498,0.001524251,393.1661502,2.992471718,1.613366306,19.15863132,5.473211825,0.314037099,0.187902145,-0.915159643,8.479581833,0.270267069,-0.151023343,-0.092310466,0.698206663,10.67904949,5.202944756,0.163013756,0.095591679,1
-0.402608959,9.413913942,2.42839213,-0.013301661,6.71E-04,0.484656368,0.597721298,1.035339051,0.09316509,0.050771905,0.234891795,0.357270751,1.07192695,0.008679734,0.002577786,382.2818972,3.613320238,2.475355625,18.90963459,4.954350293,0.331612557,0.209718764,-1.894579768,8.371315956,0.56018573,-0.160046697,-0.097633719,0.580775857,10.53831863,4.394164562,0.171565861,0.112085044,1
-0.486618252,9.324530017,2.261072628,0.015543565,0.006679544,0.427221032,0.506064962,0.828384687,0.06644243,0.044569342,0.18251781,0.256101745,0.686221189,0.004414596,0.001986426,376.1688233,2.79120035,1.977744699,18.70594692,5.089680076,0.278921068,0.226229578,-1.310337067,8.208683968,1.08565557,-0.078033671,-0.106150925,0.667407632,10.49726295,4.004024506,0.200887397,0.120078653,1
-0.233220274,9.521952721,2.661973271,0.008126478,0.005392504,0.386597529,0.644637914,0.846161132,0.067974765,0.050723033,0.14945765,0.41555804,0.715988661,0.004620569,0.002572826,388.4660463,3.020082823,1.885328531,19.146698,5.614431679,0.247505143,0.207048409,-1.241834164,8.342824936,0.828843892,-0.103567839,-0.082187556,0.643494368,10.80387306,4.785587788,0.143937305,0.124860853,1
-0.301499505,9.636056992,2.866355258,0.006710509,0.004035652,0.442540259,0.569340971,0.879988483,0.069472505,0.04824903,0.195841881,0.324149141,0.774379731,0.004826429,0.002327969,400.6614097,3.016435091,2.115104735,19.35613441,6.211239338,0.292709157,0.18044959,-1.308258772,8.537091255,1.309101582,-0.137060702,-0.065694191,0.806845963,10.81904316,4.902137756,0.155648455,0.1147554,1
-0.55565498,9.151678716,1.969525022,-0.014593767,-0.006490373,0.517536783,0.629651379,0.727151134,0.076485664,0.047811297,0.267844321,0.396460858,0.528748771,0.005850057,0.00228592,364.520723,2.986310716,2.3101843,18.4673686,3.339202896,0.368910253,0.233141087,-1.536962509,7.968238354,0.209904447,-0.157847583,-0.126379296,0.773221791,10.49913025,3.129298449,0.21106267,0.106761791,1
-0.422520074,9.367398477,2.183543467,-0.021234464,0.013341071,0.318798424,0.527040445,0.987206767,0.074384835,0.047644553,0.101632435,0.27777163,0.9745772,0.005533104,0.002270003,371.467021,3.11837975,1.474282421,18.585536,4.932476819,0.3326772,0.186820045,-1.38710475,8.130478859,0.17138654,-0.180205241,-0.099221967,0.087177671,10.45505714,4.761090279,0.15247196,0.087598078,1
-0.32008284,9.484266066,1.60387602,-0.013226218,-0.003621277,0.535577979,0.555840067,0.793133419,0.064182885,0.03991049,0.286843771,0.30895818,0.62906062,0.004119443,0.001592847,361.8087043,2.617993856,2.483831048,19.5056572,4.170009851,0.272533171,0.175649934,-1.049656391,8.767920494,-1.167240381,-0.122749008,-0.089640111,1.434174657,10.7377367,3.00276947,0.149784163,0.086009823,1
-0.528478163,9.551818263,1.630426942,0.008510451,-0.006801154,0.417386193,0.32752388,0.869966215,0.055788751,0.048495019,0.174211234,0.107271892,0.756841215,0.003112385,0.002351767,365.2857513,2.551706261,1.731113166,19.15070248,3.543619677,0.25872761,0.187361091,-1.417664289,8.904610634,-0.232476994,-0.100548416,-0.108280227,0.313448876,10.24609184,3.311142683,0.158179194,0.079080865,1
-0.264478037,9.642291377,1.42969398,-0.013274074,-0.002722151,0.539557191,0.52611762,0.76010255,0.072286511,0.050123296,0.291121962,0.27679975,0.577755887,0.00522534,0.002512345,357.9518834,2.939378803,2.267529309,18.91244984,3.134891026,0.379556745,0.254434101,-1.653464437,8.175882339,0.041659109,-0.191602245,-0.134372905,0.614064872,10.7365675,3.093231916,0.1879545,0.120061196,1
-0.294260977,9.550191202,1.16053353,-0.017731419,-0.00260054,0.440209428,0.498354968,0.852907829,0.071793855,0.045783351,0.19378434,0.248357674,0.727451764,0.005154358,0.002096115,346.4684015,3.160773788,2.239057481,19.32206917,3.368603647,0.296513975,0.166591674,-1.481972575,8.730120659,-0.59223932,-0.165631741,-0.073146746,0.757084906,10.59194851,2.776364326,0.130882233,0.093444929,1
-0.470139968,9.444631238,1.438802484,-0.020080857,0.002105092,0.488965095,0.446439319,0.617499023,0.069238817,0.04686289,0.239086864,0.199308065,0.381305043,0.004794014,0.00219613,356.264429,3.088499715,1.99522239,18.67892933,3.343981713,0.254975148,0.172455981,-1.250644803,8.466078758,0.218954533,-0.135821521,-0.075276047,0.744577587,10.21285057,3.12502718,0.119153626,0.097179934,1
-0.206306662,9.608444275,1.735224402,-0.003082476,0.014140545,0.408866819,0.438583703,0.709155219,0.056352552,0.046393614,0.167172076,0.192355664,0.502901125,0.00317561,0.002152367,363.143254,2.553085085,1.547928035,19.90589046,3.78159377,0.234746791,0.178843886,-0.95271033,9.044585228,0.440025538,-0.133220986,-0.068888143,0.595217705,10.86130524,3.341568232,0.101525806,0.109955743,1
-0.18718363,9.582282866,2.147394087,0.001162052,6.08E-05,0.445962155,0.477248445,1.007978133,0.076518336,0.053365934,0.198882244,0.227766079,1.016019916,0.005855056,0.002847923,375.9810478,3.414282883,1.532480657,19.5320797,5.089076698,0.292796433,0.179908536,-0.928251147,8.766915321,0.409810722,-0.124197632,-0.087528259,0.60422951,10.76516438,4.679265976,0.168598801,0.092380278,1
0.019045801,9.80334568,1.829438862,0.016398213,-0.012817473,0.403121016,0.533286295,0.881836764,0.069288058,0.050064782,0.162506554,0.284394272,0.777636078,0.004800835,0.002506482,371.3411473,2.928243607,1.453251719,20.00094032,3.983185545,0.317265958,0.192684352,-0.825281322,8.79916954,0.207452789,-0.125279739,-0.10775663,0.627970397,11.20177078,3.775732756,0.191986218,0.084927723,1
-0.126066302,9.551308324,1.741936184,0.002021204,-0.003578488,0.44386623,0.476181868,0.737521457,0.068842483,0.050757816,0.19701723,0.226749171,0.543937899,0.004739287,0.002576356,362.3343644,2.974983492,1.684263408,19.98342514,3.697164536,0.267227359,0.191619694,-1.007556677,8.901594162,0.494517565,-0.117862083,-0.070493847,0.676706731,11.08183098,3.202646971,0.149365276,0.121125847,1
0.037403301,9.607635836,2.223303887,-0.010248461,0.013538125,0.431438142,0.450391594,0.744840663,0.068325748,0.050156568,0.18613887,0.202852588,0.554787613,0.004668408,0.002515681,377.0133824,2.891364806,2.032552779,18.77467918,4.011120915,0.294908285,0.220906325,-1.09916842,8.360916138,0.788391471,-0.163659528,-0.104562677,0.933384359,10.41376305,3.222729445,0.131248757,0.116343647,1
-0.389321599,9.298066355,2.376298014,-0.01128665,0.006960486,0.457489215,0.530106728,0.868488518,0.053520872,0.028309564,0.209296382,0.281013143,0.754272306,0.002864484,8.01E-04,377.4175101,2.061373468,1.935721636,18.05548859,4.709825814,0.246457934,0.130934604,-1.379778385,7.91689682,0.720549405,-0.154095113,-0.056653388,0.555943251,10.13859177,3.989276409,0.092362821,0.074281216,1
-0.900775294,9.44894443,2.342682808,-0.00596227,0.015995661,0.376965671,0.524072616,0.643251699,0.071659145,0.043594308,0.142103117,0.274652107,0.413772749,0.005135033,0.001900464,393.4644785,3.001006373,2.000451282,19.09790516,4.928358793,0.242251694,0.175649934,-1.858810306,8.336993217,1.233004332,-0.121090941,-0.056112334,-0.141640976,10.76091194,3.695354462,0.121160753,0.119537599,1
-0.392630849,9.527071214,2.538105861,0.006629436,0.013469438,0.431093409,0.464796694,0.730599419,0.057742333,0.03731079,0.185841528,0.216035966,0.533775512,0.003334177,0.001392095,388.9035078,2.484353999,2.078569353,19.11506748,4.807614446,0.239546448,0.164462373,-1.429309726,8.535301208,1.003132224,-0.113044977,-0.053983033,0.649259627,10.57976627,3.804482222,0.126501471,0.11047934,1
-0.371671858,8.788237418,4.510854279,-0.02262566,0.010825545,0.513650141,0.744764606,1.695381464,0.148360988,0.060970332,0.263836468,0.554674318,2.87431831,0.022010983,0.003717381,428.5419277,5.32801899,1.836391091,17.78246403,10.29442561,0.664778471,0.245393291,-1.19225502,6.688499451,1.98848021,-0.354441464,-0.138090447,0.644136071,11.09396458,8.305945396,0.310337007,0.107302845,1
-0.006792734,8.884542604,4.676177432,0.002267801,-0.001681709,0.270789609,0.353843369,0.708800991,0.063224367,0.024645245,0.073327012,0.12520513,0.502398844,0.003997321,6.07E-04,427.4362522,2.127259644,1.086670667,17.9823699,10.32327127,0.294890836,0.094212871,-0.679043472,7.884584904,3.39257431,-0.132453039,-0.04972443,0.407627195,10.097785,6.930696964,0.162437797,0.044488441,1
0.016436271,9.01661356,4.009016275,0.010282804,-0.008788014,0.228754858,0.337966344,0.681539281,0.062356896,0.01877065,0.052328785,0.11422125,0.464495792,0.003888383,3.52E-04,409.5343457,1.99391649,1.003812164,18.29648876,7.950454235,0.270403862,0.061732294,-0.379586309,8.308885574,2.602142811,-0.149941236,-0.042795472,0.624225855,9.987603188,5.348311424,0.120462626,0.018936822,1
0.074351857,9.238998628,3.511944448,0.001464951,-0.00460035,0.188108513,0.225043892,0.528141882,0.02925307,0.020109235,0.035384813,0.050644753,0.278933848,8.56E-04,4.04E-04,400.4899759,1.249847725,0.824859947,18.56643009,6.830800772,0.129869945,0.075572755,-0.33149159,8.822968483,2.270162821,-0.066793747,-0.038536869,0.493368357,9.743461609,4.560637951,0.063076198,0.037035886,1
0.054936889,9.353004886,2.725409389,0.001448623,7.22E-04,0.129995469,0.190311959,0.505715996,0.02862513,0.017530122,0.016898822,0.036218642,0.255748669,8.19E-04,3.07E-04,377.905672,1.136069713,0.562666118,18.61102009,5.172385454,0.11602949,0.079831362,-0.246315479,8.937506676,1.646253109,-0.067352258,-0.042271875,0.316350639,9.673513412,3.526132345,0.048677232,0.037559487,1
0.071824198,9.435349341,2.51843572,0.003010974,9.45E-04,0.1384436,0.159843497,0.240581826,0.020796794,0.014608052,0.019166631,0.025549944,0.057879615,4.33E-04,2.13E-04,374.3654985,0.876085466,0.605397835,18.84009743,4.765696883,0.095801122,0.050544735,-0.181988046,9.117225647,1.937636971,-0.04124213,-0.022567106,0.42340979,9.72287178,2.828059912,0.054558992,0.027977629,1
0.087867512,9.44001164,2.429921027,-3.04E-05,0.001029181,0.103784615,0.116776949,0.333079407,0.019754141,0.011866448,0.010771246,0.013636856,0.110941891,3.90E-04,1.41E-04,371.5720865,0.867009758,0.362587459,18.85552502,4.976549506,0.064402651,0.040962877,-0.098363377,9.213193893,1.860007405,-0.023684118,-0.019373154,0.264224082,9.642331123,3.116542101,0.040718533,0.021589722,1
0.092807908,9.494738456,2.225101575,4.95E-04,6.51E-04,0.084789473,0.077735446,0.229478307,0.02429272,0.009507328,0.007189255,0.0060428,0.052660293,5.90E-04,9.04E-05,366.9018616,0.935461569,0.317835055,18.98195934,4.607296586,0.083548911,0.033527775,-0.087062754,9.331870079,1.938996911,-0.033772122,-0.017784905,0.230772302,9.650089264,2.668299675,0.049776789,0.01574287,1
0.078091446,9.498284371,2.230028029,0.001602325,1.91E-05,0.09196741,0.076358516,0.265646991,0.025462143,0.009947898,0.008458005,0.005830623,0.070568324,6.48E-04,9.90E-05,366.1516332,0.943175929,0.297235353,18.93736935,4.553264022,0.090984013,0.036180675,-0.027715279,9.312792778,1.858877301,-0.044436082,-0.016179202,0.269520074,9.624576569,2.694386721,0.046547931,0.020001473,1
0.08815358,9.500484836,2.202883355,5.49E-04,3.32E-05,0.080093242,0.103118434,0.287235989,0.029775538,0.00669161,0.006414927,0.010633411,0.082504513,8.87E-04,4.48E-05,365.9107087,0.966737861,0.289238714,18.92954445,4.427711964,0.104300875,0.027663468,-0.068723164,9.284398079,1.775367498,-0.047630034,-0.014590953,0.220515549,9.64514637,2.652344465,0.056670841,0.013072516,1
0.088112492,9.490921297,2.236253315,0.001899031,1.72E-04,0.067549534,0.110019492,0.320654914,0.039710191,0.005480522,0.004562939,0.012104289,0.102819574,0.001576899,3.00E-05,366.3144676,1.254176132,0.257980026,19.00979805,4.596819401,0.121370196,0.01701696,-0.020283677,9.305476189,1.760427713,-0.064681903,-0.008203047,0.23769635,9.704321861,2.836391687,0.056688294,0.008813913,1
0.089509161,9.504587635,2.215383849,0.002218257,3.96E-04,0.068165983,0.121937454,0.318689309,0.041461977,0.005844817,0.004646601,0.014868743,0.101562876,0.001719096,3.42E-05,366.3318262,1.308194081,0.241843097,19.07515049,4.64306581,0.126693446,0.019669861,-0.042243294,9.331487656,1.77055037,-0.064699352,-0.008726646,0.199599802,9.743662834,2.87251544,0.061994094,0.010943214,1
0.08400466,9.501337574,2.225734242,0.002093269,1.05E-04,0.073642342,0.132333783,0.354920312,0.044754329,0.006079262,0.005423195,0.01751223,0.125968428,0.00200295,3.70E-05,366.4743261,1.430716196,0.205901347,19.04684162,4.66438365,0.140551366,0.018622663,-0.037790082,9.283900261,1.757104635,-0.075380772,-0.009267698,0.168111265,9.76294136,2.907279015,0.065170594,0.009354965,1
0.092557984,9.501973244,2.242260706,-2.54E-04,-6.87E-05,0.077184353,0.135775026,0.382273858,0.044320068,0.005820074,0.005957424,0.018434858,0.146133303,0.001964268,3.39E-05,367.1397092,1.414187921,0.266311839,19.02104187,4.818388224,0.127758097,0.01701696,-0.044378921,9.304318428,1.815973282,-0.065310217,-0.010332349,0.221932918,9.716723442,3.002414942,0.062447879,0.006684611,1
0.096863223,9.533260345,2.149274238,-2.74E-04,-6.18E-04,0.083419898,0.122347459,0.349766621,0.034394394,0.0098541,0.006958879,0.014968901,0.122336689,0.001182974,9.71E-05,365.376293,1.214103382,0.292494845,19.14588451,4.36478281,0.112311937,0.031922071,-0.036391865,9.34390831,1.466467619,-0.057386424,-0.016720254,0.256102979,9.801976204,2.898315191,0.054925513,0.015201817,1
0.080348175,9.491936591,2.287174398,7.42E-04,8.32E-04,0.102761881,0.12799896,0.304865234,0.035967089,0.008943073,0.010560004,0.016383734,0.092942811,0.001293632,8.00E-05,368.535237,1.218484162,0.353815116,18.96515179,4.565388441,0.118158791,0.029251718,-0.091851152,9.248561859,1.801426172,-0.064908795,-0.014590953,0.261963964,9.716589928,2.763962269,0.053249996,0.014660765,1
0.082778521,9.502341609,2.228305151,0.001638357,2.33E-04,0.09418844,0.135077354,0.327597875,0.03891579,0.00771781,0.008871462,0.018245891,0.107320368,0.001514439,5.96E-05,366.9478709,1.274037988,0.307846442,19.05242538,4.650296211,0.121858891,0.023945917,-0.086813748,9.31609726,1.834446907,-0.066025808,-0.013002703,0.221032694,9.736328125,2.815849304,0.055833083,0.010943214,1
0.083973459,9.502989184,2.229019096,1.27E-04,5.90E-04,0.087761976,0.136405535,0.331410516,0.042685303,0.008207748,0.007702164,0.01860647,0.10983293,0.001822035,6.74E-05,366.7715353,1.379647866,0.285436723,19.03100204,4.647193551,0.133604959,0.023928464,-0.062086437,9.29646492,1.842548966,-0.068190016,-0.012461651,0.223350286,9.734537125,2.804644585,0.065414943,0.011466813,1
0.089653431,9.502551325,2.220882823,-8.52E-04,-5.75E-04,0.098443059,0.145080557,0.376389842,0.045041831,0.008342869,0.009691036,0.021048368,0.141669313,0.002028767,6.96E-05,366.82068,1.475571171,0.295262545,19.03481197,4.685002685,0.144775063,0.024993115,-0.068282634,9.289961815,1.778441787,-0.076201074,-0.013526302,0.226979911,9.744850159,2.906560898,0.068573989,0.011466813,1
0.099503949,9.516490813,2.20701498,8.28E-05,4.19E-04,0.103698528,0.165386023,0.410392146,0.049601615,0.008690901,0.010753385,0.027352537,0.168421713,0.00246032,7.55E-05,367.1057041,1.573152527,0.325218767,19.01909828,4.683422565,0.153309725,0.027122417,-0.06744945,9.252096176,1.690833092,-0.08157669,-0.014590953,0.257769316,9.767002106,2.992589474,0.071733035,0.012531464,1
0.09031423,9.501375198,2.216868874,-0.001834848,-9.00E-04,0.099878289,0.17702971,0.427851111,0.054018812,0.008993355,0.009975673,0.031339518,0.183056574,0.002918032,8.09E-05,366.6950016,1.777356029,0.30935958,19.05050945,4.801494956,0.164462373,0.026057766,-0.069968149,9.218356133,1.684464574,-0.094893552,-0.013526302,0.239391431,9.83215332,3.117030382,0.06956882,0.012531464,1
0.091537899,9.503360102,2.229520144,0.003391569,6.14E-05,0.102472155,0.161008131,0.405504377,0.048135267,0.008513486,0.010500542,0.025923618,0.164433799,0.002317004,7.25E-05,367.1426034,1.57001093,0.314952455,19.02457523,4.75828433,0.149016216,0.025534167,-0.068608247,9.274840355,1.751521349,-0.074700095,-0.012461651,0.246344209,9.749734879,3.006762981,0.074316122,0.013072516,1
0.095810699,9.502428239,2.229427199,-0.003293605,-7.80E-04,0.101621526,0.143476847,0.4007025,0.044852595,0.009904994,0.010326935,0.020585606,0.160562494,0.002011755,9.81E-05,367.342526,1.487893175,0.331941687,19.0950985,4.725617886,0.149051115,0.036180675,-0.078960769,9.323643684,1.70437479,-0.078976147,-0.018849555,0.252980918,9.771454811,3.021243095,0.070074968,0.01733112,1
0.084246242,9.549113304,1.925105314,0.001724498,7.65E-04,0.09898676,0.124891163,0.377304807,0.036606187,0.009070108,0.009798379,0.015597803,0.142358917,0.001340013,8.23E-05,358.9476594,1.193508497,0.383282959,19.13407612,4.184078336,0.137863562,0.030857421,-0.114011884,9.294127464,1.372883201,-0.068347096,-0.016720254,0.269271076,9.839948654,2.811195135,0.069516465,0.014137167,1
0.074100698,9.487672283,2.254274649,-0.002605045,7.71E-05,0.133305365,0.126398196,0.281052703,0.019876865,0.012374775,0.01777032,0.015976504,0.078990622,3.95E-04,1.53E-04,367.8773815,0.866939948,0.469704062,18.91948986,4.206382394,0.076096356,0.045221481,-0.153544933,9.175854683,1.566497445,-0.040509094,-0.024172811,0.316159129,9.743635178,2.639884949,0.035587262,0.021048671,1
0.064124135,9.49083236,2.148025551,0.001639483,1.29E-04,0.106200422,0.087722075,0.356261093,0.023841862,0.011377258,0.01127853,0.007695162,0.126921966,5.68E-04,1.29E-04,364.0952914,0.923698056,0.374108374,18.94450378,4.214446306,0.08782497,0.044697883,-0.126576647,9.296033859,1.522855997,-0.051120695,-0.02310816,0.247531727,9.648469925,2.691590309,0.036704276,0.021589722,1
0.066366654,9.59048385,1.769152241,-0.00267148,0.002014448,0.110265542,0.127711332,0.258613919,0.026134876,0.008202385,0.01215849,0.016310184,0.066881159,6.83E-04,6.73E-05,355.3605117,0.852855131,0.381271832,19.20566463,3.6532166,0.10220648,0.037786378,-0.096677862,9.348381042,1.309494257,-0.04951499,-0.017261306,0.28459397,9.857283592,2.343722343,0.052691489,0.020525072,1
0.057265596,9.633891659,1.603089209,0.003281782,0.00649544,0.120326821,0.181805457,0.500267508,0.02489718,0.011905114,0.014478544,0.033053224,0.250267579,6.20E-04,1.42E-04,351.7658057,1.010580542,0.524876028,19.38816929,2.915448278,0.085678212,0.044697881,-0.203516722,9.314009666,0.488895983,-0.043598324,-0.017261306,0.321359307,10.07415962,2.426552296,0.042079888,0.027436575,1
0.071413631,9.807224089,1.094304022,0.003781171,4.21E-04,0.112231146,0.169167079,0.519608698,0.019873186,0.012475207,0.01259583,0.028617501,0.269993199,3.95E-04,1.56E-04,341.3753799,0.839608087,0.46009855,19.61820316,2.352600127,0.08248426,0.048956485,-0.149292842,9.525934219,0.317049772,-0.032951817,-0.027366763,0.310805708,10.09226894,2.035550356,0.049532443,0.021589722,1
-0.075178861,9.71552252,1.073570548,-0.023969001,0.00162203,0.287264248,0.371004363,0.582699174,0.087527026,0.023742069,0.082520748,0.137644238,0.339538327,0.00766098,5.64E-04,341.9861044,2.360732345,1.343329072,19.26820946,2.331176803,0.48172833,0.109641578,-0.77917856,8.918468475,-0.202616498,-0.307701558,-0.042812925,0.564150512,10.34974098,2.128560305,0.174026772,0.066828653,1
0.002526733,9.797813692,1.219642808,0.001617526,-0.009741752,0.359360176,0.400921588,0.478108599,0.037427305,0.031496861,0.129139736,0.16073812,0.228587832,0.001400803,9.92E-04,351.0412194,1.690281549,1.490074515,19.99205303,3.08661443,0.160762273,0.143710405,-0.972658813,9.185201645,0.610042632,-0.048502699,-0.066758841,0.517415702,10.80685139,2.476571798,0.112259574,0.076951563,1
-0.091734998,9.761306024,1.284120043,0.015638713,0.02488558,0.32836672,0.42323121,0.594075656,0.056410881,0.051448278,0.107824703,0.179124657,0.352925885,0.003182188,0.002646925,351.0350053,3.051812921,1.364905626,19.30084705,2.489366516,0.254975155,0.248046197,-0.900162339,8.839736938,0.121558413,-0.112416655,-0.154060215,0.464743286,10.46111012,2.367808104,0.1425585,0.093985982,1
-0.136026493,9.680298774,1.187606227,-0.00957848,-0.005743259,0.401828912,0.373112539,0.556552799,0.044696385,0.051334826,0.161466475,0.139212966,0.309751018,0.001997767,0.002635264,348.1146117,2.374555333,1.424425542,19.24337673,2.202761325,0.198548652,0.20333086,-0.791973233,8.905117989,0.009097966,-0.101281457,-0.106691979,0.632452309,10.33825874,2.193663359,0.097267196,0.096638881,1
-0.309122333,9.842462386,1.463704934,0.013689011,0.00933357,0.34345457,0.382013978,0.575368676,0.040641204,0.034433044,0.117961042,0.145934679,0.331049113,0.001651707,0.001185635,362.1023661,1.93735037,1.512876928,19.60441303,2.945117114,0.157603234,0.149557263,-1.048440099,9.084386826,-0.006924031,-0.055012777,-0.056112334,0.464436829,10.52002621,2.938193083,0.102590457,0.093444929,1
-0.328302515,9.65221002,1.267911453,-0.008829114,-9.21E-04,0.324155651,0.372024223,0.598016779,0.063088791,0.040836863,0.105076886,0.138402023,0.357624068,0.003980195,0.001667649,350.6885035,2.539890384,1.186834544,19.26288509,2.980714083,0.244869694,0.171391331,-0.895105839,8.849151611,0.181633711,-0.119432881,-0.087528259,0.291728705,10.41373348,2.799080372,0.125436813,0.083863072,1
-0.263225332,9.594521922,1.242500483,0.006239271,0.008234576,0.37725722,0.50395764,1.00234215,0.060389119,0.043270416,0.14232301,0.253973303,1.004689785,0.003646846,0.001872329,349.2206221,2.737863082,1.485621333,19.38080406,3.616470426,0.244311184,0.157009818,-0.918454111,8.531805038,-0.366762966,-0.090687305,-0.063564889,0.567167222,10.84899902,3.24970746,0.153623879,0.093444929,1
-0.325478287,9.530469894,1.99330296,0.004165706,0.003374115,0.36407903,0.482835391,0.907512266,0.075258012,0.034500014,0.13255354,0.233130015,0.823578513,0.005663768,0.001190251,370.2939674,2.837975179,1.288406163,19.58471394,3.885597948,0.284785375,0.16554448,-0.908235669,8.746689796,0.05938578,-0.132261053,-0.068364546,0.380170494,10.83802414,3.826212168,0.152524322,0.097179934,1
-0.418049242,9.471157043,2.16317884,-0.00988532,0.00167439,0.339682728,0.506165819,0.8104296,0.067981668,0.043711215,0.115384356,0.256203837,0.656796137,0.004621507,0.00191067,374.2823061,2.904088219,1.365087613,18.98711109,4.823952556,0.269321747,0.154897965,-1.184258342,8.405802727,0.587431788,-0.123674028,-0.075817101,0.180829272,10.58130836,4.236520767,0.14564772,0.079080865,1
-0.407088122,9.397458323,2.297036669,-0.006673351,0.002806602,0.321971189,0.466722737,0.924526731,0.046857164,0.037040149,0.103665447,0.217830113,0.854749676,0.002195594,0.001371973,375.849007,2.085842985,1.179134786,18.8491869,4.470826864,0.220941223,0.153815873,-1.007374763,8.649906158,0.565529585,-0.130550623,-0.079534657,0.171760023,10.19928074,3.905297279,0.0903906,0.074281216,1
-0.307189982,9.486196056,2.710460009,0.001079852,0.005247248,0.340941012,0.448116164,0.616785516,0.044318948,0.031252327,0.116240773,0.200808096,0.380424373,0.001964169,9.77E-04,389.3174635,1.977632571,1.335294187,18.77529144,5.281350493,0.183608636,0.136781454,-0.945546865,8.44410038,1.468402267,-0.088435836,-0.055047683,0.389747322,10.33119106,3.812948227,0.0951728,0.081733771,1
-0.332913903,9.384766179,2.334799559,-0.014185586,3.02E-04,0.276790681,0.541435629,0.802907529,0.054111501,0.02626438,0.076613081,0.293152541,0.644660501,0.002928055,6.90E-04,374.6072274,2.017251532,1.175648823,18.99995327,5.207800508,0.224623874,0.104841925,-0.936353147,8.491830826,0.756069779,-0.137933373,-0.053983033,0.239295676,10.50812244,4.451730728,0.0866905,0.050858893,1
